# z 	 DM_ext
0.615368	478.181559
0.574799	829.555807
0.344665	313.263466
0.442206	641.153678
0.489180	583.541142
0.599684	442.130019
0.609218	929.955222
0.631944	512.897546
0.489732	395.140878
0.559922	756.874608
0.267282	128.910896
0.512070	416.559111
0.364764	374.920407
0.456814	650.948222
0.538126	351.130949
0.369576	400.940183
0.201074	277.773162
0.112037	218.506503
0.147382	319.423540
0.104306	192.654246
0.265964	326.837217
0.359323	357.245938
0.348185	173.459945
0.655961	832.328880
0.396495	835.518779
0.280951	400.040266
0.504330	144.078200
0.615355	648.358985
0.554139	649.298907
0.391237	499.863569
0.510638	639.993473
0.567179	618.809681
0.571802	447.963161
0.549993	873.219798
0.619512	745.286016
0.619284	522.746860
0.517351	480.639452
0.455991	721.045468
0.540897	791.416509
0.602338	597.672191
0.091010	22.490716
0.657554	344.947581
0.323085	262.783774
0.473500	547.157152
0.619905	691.236061
0.350553	417.409318
0.476268	592.303403
0.285258	45.048944
0.440261	255.941350
0.319074	271.964425
0.425437	271.649130
0.430140	197.411980
0.657913	766.741190
0.658416	889.038756
0.269975	371.352260
0.571059	794.512963
0.200449	275.526262
0.164725	240.972391
0.261306	223.208516
0.649397	1199.376287
0.641742	482.901357
0.330581	235.733146
0.307937	240.271098
0.359948	687.729621
0.492299	928.116806
0.513785	690.234612
0.348417	407.946980
0.581631	622.190410
0.398353	740.342059
0.635865	761.716831
0.546435	887.372624
0.458858	395.097535
0.592908	523.127810
0.602240	857.539328
0.388229	238.936182
0.413731	709.245910
0.640206	668.468249
0.310192	553.293403
0.185942	157.084092
0.466571	578.071611
0.596689	616.049452
0.586754	669.121325
0.635045	660.116393
0.499414	888.311363
0.256280	333.357166
0.521091	411.247816
0.589030	886.009489
0.249627	193.347665
0.315906	271.294407
0.119510	49.154416
0.522984	794.429946
0.624626	543.606492
0.551481	447.756553
0.654501	1075.809653
0.215591	328.668503
0.629813	451.601836
0.600966	794.763547
0.400792	649.179737
0.651880	378.828569
0.386854	583.328053
0.625449	667.294879
0.622708	733.193980
0.581985	621.406712
0.511361	624.204403
0.274586	88.203181
0.498922	643.023558
0.422134	128.829881
0.593681	597.804767
0.582146	409.776678
0.632227	856.044528
0.127727	98.787561
0.599318	624.153278
0.640991	658.655805
0.592703	770.715365
0.283277	279.406788
0.236999	345.599009
0.144192	43.210307
0.536163	401.261720
0.536507	588.849937
0.655997	1029.979947
0.441628	205.843519
0.409819	151.929484
0.534559	388.895283
0.604780	694.081492
0.640463	612.527061
0.597328	811.222883
0.454577	203.391060
0.538445	393.239168
0.614817	535.563991
0.482052	561.357303
0.345345	457.674663
0.313806	162.686578
0.026760	81.945782
0.568362	514.301023
0.266642	354.207226
0.361909	376.349218
0.392194	282.733664
0.510155	722.346950
0.441589	623.122235
0.552924	518.728459
0.205875	252.888279
0.277991	201.786057
0.485614	609.877906
0.412358	349.912557
0.391093	578.806882
0.220561	146.420236
0.627496	207.837582
0.559050	490.124317
0.275991	175.328302
0.218118	231.278255
0.652295	503.877974
0.555254	726.793212
0.450456	347.504666
0.562562	688.505090
0.581532	637.139547
0.589559	1057.322592
0.476724	1183.804204
0.456002	696.005033
0.115026	198.850548
0.637257	606.807735
0.526644	669.285756
0.336673	641.515586
0.635068	264.466878
0.633593	688.778059
0.656693	533.645643
0.620557	673.662984
0.659324	669.596365
0.362409	430.792530
0.610241	669.685420
0.603929	996.783034
0.354170	401.688907
0.254697	410.818224
0.653695	581.427020
0.391206	376.089137
0.619538	638.460228
0.081585	76.348313
0.144635	145.752404
0.471638	538.231034
0.358861	408.222118
0.558347	644.182254
0.512177	453.790251
0.232799	191.473555
0.308642	356.976028
0.437001	263.142032
0.324948	257.203374
0.593683	292.221573
0.449833	217.559177
0.249732	166.887436
0.479438	126.602833
0.247099	178.226110
0.282226	348.353242
0.359395	127.524493
0.615865	629.328805
0.636646	946.152444
0.604994	789.513799
0.410911	340.934392
0.378334	641.077948
0.505749	441.081308
0.569625	301.554841
0.657975	1212.068649
0.284421	461.053149
0.196905	204.984697
0.559951	661.387958
0.606957	719.992573
0.611580	479.030211
0.554284	410.561391
0.645841	666.625921
0.490450	756.993957
0.633240	192.183710
0.650116	874.523889
0.611843	474.277754
0.398460	399.553154
0.332106	409.761549
0.505341	612.775720
0.466122	215.442077
0.621748	617.359275
0.256248	317.742028
0.370010	145.804959
0.579980	377.053463
0.251290	329.623243
0.404155	426.167096
0.436584	282.863106
0.533877	574.055698
0.305306	531.807574
0.616214	236.238350
0.463750	538.842774
0.634253	374.327150
0.472489	71.140196
0.379778	221.529320
0.292743	282.699415
0.078885	154.930898
0.498997	400.820885
0.263012	319.141882
0.438711	413.558784
0.521313	404.531293
0.380137	390.891052
0.317727	451.581684
0.587788	799.371134
0.643592	886.370268
0.256643	223.239197
0.303396	444.477899
0.647702	505.632540
0.178677	261.209033
0.653145	1016.672033
0.085001	6.828821
0.620433	622.568592
0.397187	471.206700
0.641031	776.462112
0.402190	255.115123
0.545556	951.618574
0.235631	277.877819
0.361015	216.288196
0.587435	215.153773
0.497605	653.657268
0.637701	373.082135
0.455500	284.702761
0.619190	695.154578
0.464364	536.032116
0.653642	795.958998
0.647647	618.744948
0.408420	542.780023
0.624367	1059.239939
0.611991	505.585126
0.341533	437.492764
0.534509	848.717939
0.227306	308.424243
0.608428	731.866142
0.317247	216.467785
0.225114	253.091327
0.442628	485.957564
0.516575	634.462558
0.614369	1194.391424
0.652101	331.137940
0.460237	205.884630
0.212273	73.580161
0.579060	759.818769
0.512025	323.758799
0.463902	538.719225
0.398204	326.886474
0.486926	482.387021
0.413215	302.038013
0.581764	851.998625
0.503669	566.384685
0.621455	970.096996
0.503531	563.959722
0.358590	190.122774
0.613125	445.742836
0.508919	968.420486
0.339066	447.767295
0.534218	237.135733
0.422580	566.934331
0.610946	603.353419
0.466245	405.639206
0.571223	385.446861
0.251837	415.297292
0.440698	196.285180
0.654870	559.103431
0.599104	525.685250
0.306654	176.515878
0.381286	389.133139
0.408763	74.233146
0.544119	468.031811
0.581759	905.691420
0.579201	509.350020
0.489989	445.066860
0.599888	696.366003
0.459177	495.764367
0.277940	427.834601
0.511740	363.579780
0.645308	903.388469
0.593942	765.050426
0.517261	647.049409
0.542817	295.422855
0.638516	254.802090
0.455319	511.312280
0.409560	622.186240
0.653025	719.288287
0.617133	478.086651
0.405321	188.049214
0.470746	643.819818
0.449386	566.159141
0.298437	177.205757
0.647022	272.449709
0.444502	414.351371
0.620967	702.231300
0.327504	426.637836
0.505242	690.850053
0.151571	193.922457
0.584223	369.294899
0.518112	639.434323
0.534992	966.965370
0.200414	381.656231
0.341762	535.438157
0.229215	170.561548
0.387382	519.663673
0.535678	761.308673
0.512418	620.520525
0.529973	432.015653
0.505787	836.056866
0.378659	396.184742
0.362304	199.292373
0.288918	128.345612
0.612467	713.723668
0.531595	526.372511
0.325568	146.894679
0.319126	435.985886
0.620229	847.879272
0.576863	723.373368
0.547407	407.418487
0.445665	544.656305
0.372432	45.529006
0.653705	587.291431
0.595363	584.460307
0.394266	564.990214
0.611976	587.857158
0.582420	163.935749
0.391770	334.142253
0.454524	481.022139
0.325187	588.957388
0.266601	488.381355
0.569942	417.142092
0.375568	242.915682
0.602949	434.626095
0.658659	988.005662
0.231824	19.013444
0.474680	291.582058
0.596974	643.530845
0.592585	474.859368
0.582784	357.944681
0.418322	372.249444
0.466484	375.385582
0.523484	550.343201
0.652008	1098.942546
0.407614	229.234823
0.636184	605.001829
0.376606	631.523395
0.656659	930.050564
0.551337	516.969444
0.470631	592.643738
0.530438	291.604943
0.378382	491.432021
0.379297	706.533098
0.268869	285.207843
0.269315	277.040995
0.417671	304.245031
0.583759	667.699425
0.528402	591.673560
0.258702	331.064077
0.613497	287.353669
0.525911	564.283307
0.647964	720.639506
0.551309	406.253700
0.317692	225.947316
0.474997	376.708102
0.543436	676.434065
0.160850	200.805261
0.127972	250.090138
0.282616	233.366658
0.366498	608.945331
0.455854	586.893556
0.480732	454.010965
0.289700	113.177192
0.552463	453.213762
0.523928	872.251578
0.390371	321.985908
0.124061	107.555337
0.232982	141.992423
0.438695	598.472404
0.302173	237.068023
0.431730	376.354260
0.535955	514.944369
0.504992	489.427094
0.354313	357.601243
0.415771	449.114250
0.530678	729.800685
0.616295	830.634345
0.580465	761.393156
0.507420	294.717701
0.424794	587.880212
0.426122	233.818492
0.622281	431.074396
0.181159	390.401894
0.656325	884.615989
0.549211	594.860515
0.555241	801.443077
0.179045	463.917098
0.527482	594.849875
0.479620	552.220932
0.261724	368.130239
0.381374	294.292269
0.625771	457.730459
0.506078	659.178867
0.448636	399.717207
0.227306	108.424348
0.566921	521.013601
0.562957	545.262351
0.530683	913.495514
0.490148	632.938812
0.457727	487.248703
0.522838	913.289950
0.355660	594.358154
0.641866	682.086309
0.521131	790.820763
0.399208	387.228703
0.464678	360.032992
0.598181	476.421276
0.307896	377.110231
0.389497	399.822786
0.554658	652.227676
0.401438	490.385436
0.593777	217.642321
0.283493	78.950290
0.583701	632.551091
0.222169	141.770230
0.120540	177.875245
0.628294	687.710788
0.518275	591.549826
0.419710	339.052900
0.355175	422.855127
0.531747	726.723392
0.489633	1049.300971
0.657432	884.717228
0.654862	710.737477
0.538486	396.361157
0.461715	556.043003
0.482272	794.930684
0.555721	424.559108
0.257735	190.831358
0.408023	258.526773
0.230293	319.890674
0.228095	217.145083
0.331856	124.017243
0.479818	707.265471
0.591181	638.723281
0.479920	409.099381
0.411613	360.197454
0.238166	182.410509
0.506199	504.913391
0.377677	330.074843
0.531017	566.893463
0.653008	835.736152
0.266840	358.907989
0.342455	279.786493
0.474705	522.338486
0.650364	888.904585
0.586802	327.337498
0.628295	356.161711
0.410729	445.031504
0.657567	758.106888
0.258939	159.077120
0.202186	290.558001
0.614591	712.140833
0.637480	954.256572
0.246839	150.245289
0.268754	371.929271
0.170434	56.138868
0.260527	293.930149
0.340726	379.142571
0.650816	626.944478
0.550470	773.972074
0.589083	127.532271
0.588268	636.339351
0.500162	370.614174
0.595446	747.245880
0.523803	216.457973
0.400950	580.251964
0.510441	742.828344
0.499537	691.091461
0.604069	434.012043
0.654405	771.705646
0.447562	85.564823
0.583941	818.340820
0.255988	341.245168
0.588502	638.438833
0.429166	547.355147
0.181405	62.740385
0.425253	447.663704
0.529407	457.401900
0.273928	566.365192
0.636464	885.694022
0.233009	325.307180
0.638341	982.964406
0.564468	505.427422
0.408711	677.431605
0.438257	365.644527
0.576201	714.473942
0.525950	663.516402
0.551834	167.408205
0.437520	395.752473
0.480887	134.138596
0.656902	1282.713513
0.343598	176.025544
0.450636	498.972904
0.388953	536.274644
0.584527	448.492055
0.584153	605.809983
0.389287	448.852685
0.237120	215.244527
0.116496	220.318824
0.454923	378.662398
0.447243	319.356620
0.656449	713.566247
0.473310	448.549749
0.369250	625.907970
0.626064	887.408588
0.482242	500.508780
0.525081	473.384997
0.251969	205.989086
0.434601	345.786398
0.642791	740.567346
0.521403	696.925138
0.416107	367.207494
0.535021	377.917155
0.632163	644.719579
0.379195	151.118847
0.488042	612.079156
0.647292	677.457891
0.315720	323.647607
0.568861	488.092666
0.530847	806.045361
0.554718	321.940082
0.419413	626.217846
0.400604	400.591186
0.556340	809.156305
0.344623	466.550342
0.451443	243.573303
0.326702	479.438635
0.104110	171.261637
0.650810	295.685405
0.456808	279.936728
0.650591	760.520502
0.291544	359.786971
0.520586	658.473580
0.335247	452.937678
0.592963	694.326923
0.590820	755.609753
0.268014	305.168198
0.632686	522.800514
0.331050	563.311955
0.530283	154.652575
0.655604	612.880890
0.623237	776.380959
0.646632	644.354929
0.415164	125.369926
0.261533	85.905778
0.326819	412.031558
0.486143	845.378123
0.594021	658.303391
0.299253	312.152460
0.547528	482.751205
0.405594	309.946526
0.414471	114.730964
0.548321	452.459494
0.472119	476.058943
0.600291	449.073996
0.303643	148.212060
0.592920	739.024225
0.217106	386.069649
0.330665	585.228013
0.546227	642.531137
0.614371	312.455824
0.367088	481.334656
0.407434	221.465075
0.500979	618.741327
0.342103	500.591540
0.600000	743.791823
0.587421	944.076570
0.295476	403.762307
0.470767	576.053957
0.587824	487.671571
0.412541	672.159229
0.537778	394.089757
0.198247	381.002962
0.528672	463.593021
0.301168	148.899898
0.606417	869.117258
0.421478	31.405281
0.383372	564.791801
0.609796	499.471618
0.198147	352.974806
0.440968	551.952405
0.428492	512.043522
0.385148	344.594583
0.632588	334.830973
0.579682	792.462232
0.216714	114.662476
0.567120	530.370088
0.497048	566.112127
0.629135	644.861368
0.400120	284.081275
0.515510	366.602863
0.486250	303.302172
0.481615	693.323121
0.467454	150.312711
0.338282	676.006767
0.581319	446.585608
0.465396	273.253141
0.647238	713.373943
0.371767	156.536864
0.555816	665.641892
0.641696	884.447470
0.548879	240.829439
0.619661	844.388503
0.605397	573.734774
0.423744	258.858727
0.525440	381.576727
0.303902	533.898814
0.500342	293.056552
0.353854	542.654213
0.577210	620.372625
0.497353	195.308514
0.447646	449.448341
0.376291	561.070618
0.659603	807.904673
0.226170	235.779668
0.188190	343.282482
0.345704	178.765369
0.651123	978.623117
0.653639	900.862363
0.545782	683.912413
0.622502	845.060425
0.343622	384.242470
0.651422	770.494418
0.293501	325.104093
0.257303	233.952131
0.267655	318.021363
0.515111	419.285753
0.589901	578.522027
0.426897	332.044138
0.653226	445.862139
0.458008	388.884492
0.299479	463.113003
0.471679	439.136747
0.554489	701.033464
0.606957	444.202769
0.468599	455.339943
0.522966	316.103036
0.375474	203.649848
0.542491	621.959092
0.655708	742.391300
0.196554	114.202248
0.624561	633.769578
0.510898	729.990164
0.366751	225.602303
0.646112	253.306762
0.479024	561.668491
0.409710	165.159604
0.322119	642.246330
0.362271	412.221250
0.607162	622.695452
0.530820	530.075844
0.633060	713.578849
0.354795	185.094464
0.275574	500.252964
0.093393	135.274860
0.489167	333.204665
0.659483	720.160404
0.560167	372.372371
0.397747	81.232115
0.621459	736.623585
0.590153	688.627946
0.129492	169.230748
0.601891	443.878434
0.393603	444.532784
0.298883	97.749939
0.351348	401.686560
0.472791	516.848503
0.453774	535.025319
0.387368	648.492471
0.315593	486.455846
0.583546	1028.071523
0.656976	1098.822397
0.588826	771.083676
0.391159	687.094503
0.362481	560.066353
0.345961	463.104844
0.288622	105.817285
0.506606	235.290555
0.527434	753.342071
0.563892	593.192899
0.554911	751.103395
0.389227	311.353107
0.409014	388.251010
0.555376	675.706757
0.418544	667.860306
0.342772	140.144702
0.430554	639.830645
0.378132	518.064085
0.244492	200.283247
0.606271	566.450613
0.613782	300.431824
0.347267	73.309639
0.217777	223.868478
0.575517	344.346128
0.342075	212.511138
0.439502	648.972833
0.216981	260.275434
0.351311	420.632500
0.593911	435.191277
0.597752	812.215469
0.339223	522.370774
0.411832	450.319877
0.286619	494.163107
0.229033	364.358065
0.657608	815.215771
0.546025	709.604831
0.502957	291.058385
0.584658	478.545312
0.609531	321.642010
0.598524	145.516028
0.132773	58.819073
0.325771	516.218020
0.545774	513.152334
0.431228	774.889925
0.654637	731.784733
0.549583	452.031303
0.646628	680.704390
0.335557	232.826551
0.617299	1087.806893
0.404456	585.768667
0.656809	284.367408
0.304974	567.576609
0.492621	638.066757
0.593892	333.470404
0.457223	549.674611
0.472580	551.516349
0.655826	529.996415
0.453970	603.874063
0.526933	293.350813
0.204367	212.967804
0.610228	175.580487
0.543315	920.753169
0.444368	593.193168
0.131709	63.438624
0.522228	461.498361
0.120760	58.364452
0.053376	114.819579
0.531453	253.713464
0.327274	487.868227
0.329213	580.092358
0.545179	648.508624
0.203199	128.378956
0.400358	346.696511
0.298696	316.998834
0.517828	581.041961
0.548266	661.963701
0.569374	617.813718
0.368565	334.478170
0.245464	435.821664
0.234138	93.927118
0.454345	456.630294
0.643297	821.674262
0.346001	117.364660
0.369436	470.549592
0.257076	406.597781
0.527498	633.920090
0.554789	158.903243
0.541396	397.664650
0.616384	553.008966
0.480308	370.467721
0.286799	563.110287
0.387648	461.690524
0.548506	468.300167
0.530338	851.025198
0.498534	644.326732
0.555895	464.503848
0.539359	494.054173
0.622893	488.886125
0.520069	894.844056
0.589100	624.898377
0.364773	592.719740
0.554183	501.730386
0.629557	881.748744
0.435920	181.141095
0.589269	1033.414283
0.570648	868.455257
0.211073	187.785517
0.518340	688.872292
0.283273	398.593702
0.649964	940.474522
0.600083	528.015734
0.265385	265.313200
0.276107	443.370650
0.523296	701.217092
0.416298	395.673289
0.173607	295.548986
0.502776	215.379629
0.436906	585.777941
0.257257	159.156579
0.596927	513.723079
0.633639	662.522348
0.581622	587.688355
0.603729	657.443086
0.345221	382.629389
0.373341	308.195321
0.340153	203.288116
0.584510	767.384152
0.643943	610.525818
0.567872	585.407498
0.622939	723.989796
0.539841	831.525294
0.436819	568.327791
0.454172	177.309042
0.230350	382.936891
0.167187	436.350807
0.560348	560.522945
0.459771	813.709372
0.506954	549.922791
0.509092	524.552161
0.381072	327.544586
0.475888	565.771884
0.473717	353.168478
0.437177	231.360951
0.603152	235.550270
0.465321	377.597911
0.526771	504.296217
0.627432	673.902887
0.618035	544.672894
0.625806	1114.544067
0.376969	292.617979
0.173746	168.568237
0.371915	194.026029
0.381807	294.800082
0.631830	308.381733
0.543708	590.980787
0.237461	338.510963
0.287551	192.393522
0.303461	276.329079
0.536784	158.518813
0.574337	794.410350
0.615902	791.975906
0.641671	353.312472
0.335726	321.154075
0.398467	706.959825
0.359821	343.254133
0.423087	449.193351
0.633509	604.474684
0.515877	577.227474
0.575297	1004.951838
0.481848	1050.437727
0.162060	267.420881
0.217056	218.704600
0.501298	523.167235
0.568555	513.284217
0.344489	696.987428
0.569644	700.074384
0.599837	607.163601
0.447950	89.001416
0.578133	617.376089
0.444373	853.178091
0.554243	594.727111
0.584147	443.155956
0.657533	277.161392
0.416549	359.224053
0.447562	720.941989
0.310834	724.291100
0.337272	600.171585
0.559610	714.021002
0.634261	683.837355
0.440043	491.204284
0.320970	353.063767
0.385311	497.071350
0.467001	450.257739
0.388320	473.419191
0.355771	190.564418
0.574534	464.657691
0.102053	198.903747
0.501818	760.721029
0.594201	643.528721
0.374844	101.852375
0.526638	817.339414
0.550845	671.724346
0.545817	540.725096
0.463015	544.951550
0.417132	481.521469
0.608171	644.169294
0.582254	846.720936
0.404406	246.628185
0.259117	114.537547
0.226283	17.834695
0.250579	196.987282
0.518863	418.894353
0.200331	119.454221
0.412339	60.896083
0.580460	482.039745
0.390309	332.854006
0.583913	240.821589
0.577805	668.879229
0.363082	413.630894
0.572051	345.868654
0.578600	666.062295
0.441357	984.611481
0.341367	607.534141
0.494618	49.175309
0.635633	829.622086
0.540178	511.994068
0.316095	110.971697
0.555821	472.196635
0.454813	379.156656
0.522175	545.170472
0.573869	682.748247
0.492056	649.416842
0.600938	477.516619
0.569730	508.937743
0.531069	450.855054
0.299744	256.247124
0.608179	1325.838024
0.640191	827.754064
0.288841	580.744746
0.481066	596.776974
0.370669	335.153661
0.580913	543.703034
0.569547	586.221014
0.291993	268.735754
0.621513	833.706487
0.321755	326.817667
0.595370	510.106518
0.467831	619.702519
0.407982	610.140059
0.305386	292.767410
0.312283	407.207671
0.548311	272.333720
0.506252	541.506264
0.276395	69.932355
0.268096	56.854323
0.226873	296.216822
0.577220	505.352072
0.566136	731.589934
0.209629	400.769992
0.510113	346.829691
0.240663	326.887209
0.630050	682.009504
0.631120	407.871852
0.561325	678.889079
0.637142	726.829072
0.600098	641.551043
0.605745	936.097286
0.513786	551.385377
0.396522	816.624392
0.346045	358.470666
0.407438	216.148916
0.536071	579.789187
0.315905	196.051123
0.370526	417.796018
0.472570	577.987169
0.355451	367.828406
0.521074	296.129071
0.636194	644.805936
0.578707	316.636883
0.549952	655.260763
0.518806	684.443305
0.480943	819.288737
0.325604	202.767257
0.627174	676.528772
0.364672	400.217083
0.247579	443.760476
0.579368	672.662021
0.318004	165.042750
0.429394	419.263397
0.160892	264.902171
0.288925	381.755561
0.316295	498.565955
0.204188	125.624053
0.546411	893.692742
0.608526	310.625778
0.430069	855.400256
0.620725	865.876525
0.343232	415.947076
0.406518	536.324790
0.299701	109.241457
0.533119	235.558620
0.451540	245.626540
0.530398	297.147627
0.583356	642.722785
0.504386	379.362983
0.535750	800.366713
0.639986	633.412690
0.392826	513.607217
0.423282	522.353083
0.568175	536.125413
0.529656	423.948403
0.320054	263.887477
0.431412	645.932004
0.472475	525.013614
0.451324	342.160503
0.319873	466.855180
0.636588	325.974512
0.583576	723.010200
0.478186	468.980593
0.554856	693.740448
0.627994	972.104854
0.288199	402.108651
0.365746	360.338808
0.503197	328.178163
0.595955	793.455144
0.176015	175.272272
0.655108	389.083849
0.466938	599.726862
0.423315	339.890132
0.389437	138.108927
0.317114	520.222231
0.593466	611.215523
0.646275	554.539284
0.448739	561.342401
0.645345	944.535876
0.604183	38.167437
0.478058	578.010426
0.552691	719.860872
0.458256	324.975014
0.509508	517.598214
0.209119	72.726934
0.560627	725.402643
0.201978	337.238564
0.601965	382.678460
0.604562	806.045191
0.357880	503.433659
0.405637	348.182563
0.478167	591.723932
0.524128	8.741474
0.386536	657.716260
0.522539	564.785829
0.392147	454.604473
0.205673	265.126797
0.068864	94.056297
0.257328	414.344236
0.593693	687.631155
0.648142	949.667429
0.454707	502.146807
0.491135	330.881440
0.296693	506.065227
0.506488	608.351496
0.294977	391.978922
0.529622	964.589985
0.639361	378.713294
0.331762	317.177899
0.584340	478.648810
0.150523	196.161992
0.431104	590.559627
0.266324	530.972747
0.420028	454.620975
0.316531	477.188707
0.430064	698.942251
0.450486	548.784253
0.393637	298.879241
0.546398	629.976395
0.634831	1049.702383
0.442801	860.848004
0.329519	397.415580
0.377371	594.250877
0.614071	460.618049
0.514535	398.772011
0.466983	796.879580
0.298855	151.702711
0.464699	324.317872
0.381688	365.033878
0.642460	710.136310
0.623773	700.872727
0.239836	180.987546
0.492749	772.986589
0.350564	598.942306
0.447442	417.058994
0.621455	607.617675
0.497134	645.809148
0.410981	511.274792
0.339741	300.375055
0.596394	587.407822
0.534593	476.242147
0.472572	351.995353
0.345847	344.051317
0.410996	504.288742
0.647650	810.348449
0.494141	668.391253
0.442849	411.688794
0.494679	642.200792
0.589230	130.530173
0.413927	417.020632
0.320175	459.683861
0.519655	602.049855
0.549510	567.878427
0.566429	658.414641
0.623106	958.316671
0.429051	466.251083
0.230388	366.205722
0.647186	1100.306855
0.458268	575.501781
0.534124	594.872964
0.549909	233.766274
0.504706	465.650218
0.338041	382.413218
0.581125	771.704445
0.597537	620.961725
0.507253	850.465454
0.481199	381.446641
0.269214	373.310679
0.239889	228.858452
0.413656	418.977357
0.399027	574.244176
0.645729	552.401757
0.590793	348.670550
0.547598	575.416888
0.493152	523.320945
0.312105	524.554517
0.653399	1076.217139
0.430888	183.193683
0.262796	311.039336
0.483376	595.409165
0.620539	1088.246099
0.624805	989.465977
0.114796	176.567961
0.624486	657.034808
0.377797	240.072033
0.180702	163.524404
0.612050	688.557776
0.617270	763.953656
0.523964	609.115569
0.515615	653.859827
0.600652	591.728451
0.591698	758.509521
0.625704	426.801045
0.507164	347.195546
0.650065	501.172398
0.658823	940.777484
0.271542	113.339136
0.612621	860.094638
0.485866	368.913878
0.436776	432.559544
0.530319	816.775433
0.206320	263.423055
0.488593	377.962212
0.619538	552.596475
0.343305	583.890680
0.454451	450.304856
0.641310	712.588459
0.455417	453.477736
0.422896	401.756606
0.460695	366.541048
0.493883	602.006433
0.537365	662.592545
0.596517	498.959433
0.465727	639.539803
0.602096	833.810282
0.499621	782.998508
0.413116	260.380513
0.546882	481.388177
0.568182	798.841236
0.509244	376.299921
0.207200	10.168009
0.313920	490.202033
0.385419	322.380258
0.383960	356.893576
0.552473	549.868562
0.137772	256.838659
0.581310	512.543696
0.374343	585.796544
0.398597	453.078104
0.497293	549.027721
0.344865	283.331543
0.623902	509.957981
0.241399	304.879790
0.462375	449.926797
0.612581	921.464156
0.531357	546.035244
0.389225	402.289884
0.451939	430.978065
0.564312	759.550241
0.651798	637.415696
0.626673	529.510510
0.415082	613.377826
0.659450	730.634464
0.077094	114.703588
0.159538	197.278606
0.604197	752.487075
0.334254	268.168722
0.212691	39.857891
0.357922	524.646816
0.454322	268.567427
0.572656	722.079070
0.534525	289.251612
0.358206	316.175731
0.487284	217.904894
0.637150	688.134863
0.601277	712.686240
0.405396	265.808092
0.654570	607.259421
0.564990	881.982450
0.214849	214.714839
0.174067	288.652449
0.312857	542.308301
0.571715	976.467763
0.323667	526.701902
0.490647	417.810530
0.249558	496.196711
0.635472	851.162224
0.415839	596.025418
0.631441	207.438783
0.642995	1019.640396
0.093613	174.747925
0.470898	624.949636
0.153135	49.209253
0.631619	514.719603
0.493460	844.201659
0.229919	243.741703
0.265892	249.807051
0.434879	633.494171
0.641545	382.788333
0.559438	544.377949
0.618482	577.342558
0.426796	396.910640
0.187640	157.136592
0.652124	524.568627
0.134560	64.231175
0.643860	748.654381
0.427859	691.813698
0.111480	124.440883
0.558104	486.009533
0.654040	498.838186
0.649440	931.484306
0.307393	598.594624
0.321946	273.702586
0.512167	448.663825
0.539327	606.292066
0.575721	751.692458
0.321808	307.459538
0.647390	760.470796
0.539855	669.739829
0.611807	990.254281
0.502150	339.236019
0.449025	973.073462
0.653007	631.941150
0.518576	647.558388
0.618241	713.259073
0.645616	663.859603
0.553168	707.701750
0.505664	478.993642
0.077140	36.784361
0.182456	190.778667
0.335167	366.457108
0.325225	209.951249
0.368292	622.988833
0.395931	277.214916
0.423718	400.652934
0.451839	280.050068
0.255116	276.399416
0.186281	160.301873
0.552662	570.198619
0.501064	371.703196
0.462271	215.097432
0.538270	712.252391
0.605462	716.920054
0.455031	387.963583
0.540731	242.282282
0.645703	913.600024
0.609383	475.332667
0.454278	734.660085
0.542052	572.442876
0.319029	298.970587
0.510211	642.948643
0.654282	936.806349
0.493422	461.992200
0.637597	612.312639
0.445880	433.817511
0.659647	993.756844
0.517460	627.062745
0.186132	122.608792
0.520352	383.851667
0.379518	307.176431
0.169137	122.519489
0.603211	478.023372
0.380161	455.469431
0.595132	378.591378
0.387005	370.158137
0.330847	396.364230
0.652006	584.375691
0.424482	177.025280
0.525914	274.945783
0.529159	340.152943
0.510192	711.884500
0.633518	737.206163
0.552840	319.333010
0.444237	412.083384
0.616789	533.486658
0.321817	371.779315
0.503805	525.361687
0.644763	662.574937
0.534920	458.339676
0.601927	399.617451
0.545284	728.932563
0.609300	870.849006
0.642874	1017.570033
0.378599	145.269862
0.313761	430.370195
0.479290	613.873761
0.562608	922.467100
0.351877	259.275356
0.081408	171.710997
0.415331	152.889174
0.650440	756.978072
0.560168	504.802283
0.443136	585.318180
0.329675	517.917178
0.421790	378.693248
0.313889	331.625996
0.262218	117.232913
0.631001	607.575141
0.659283	624.324851
0.309734	187.170374
0.204343	364.506612
0.408721	265.995326
0.469839	542.210058
0.337758	538.114655
0.394079	630.946787
0.335180	486.180553
0.587632	423.813908
0.566380	773.458745
0.538459	435.699928
0.436613	712.690851
0.631729	777.207130
0.650648	843.618786
0.316604	130.507100
0.349298	387.726411
0.496377	711.156819
0.247520	397.506662
0.458901	141.515241
0.518449	857.333952
0.494943	203.650873
0.409315	476.582483
0.503095	635.160741
0.647326	419.712503
0.338533	112.979761
0.545747	720.921141
0.187931	177.946439
0.219812	99.682691
0.506802	699.602277
0.260935	412.065284
0.147827	189.915086
0.315089	173.160081
0.511898	130.762098
0.563130	721.079137
0.336232	378.863466
0.550614	642.576191
0.322796	476.946020
0.530463	517.168677
0.447978	252.611094
0.545371	868.943182
0.658489	706.295777
0.640789	728.938070
0.082632	223.553231
0.624212	954.612961
0.219903	252.202394
0.645539	553.629297
0.383521	860.318650
0.434187	523.523182
0.247915	220.487182
0.267711	317.230581
0.571327	557.438114
0.642825	920.518868
